birdID,siteNumber,commonName,scientificName,spring,summer,fall,winter,comment
41168,247,Chipping Sparrow,Spizella passerina,4,4,4,2,NULL
41169,247,Field Sparrow,Spizella pusilla,2,2,2,2,NULL
41170,247,Vesper Sparrow,Pooecetes gramineus,3,NULL,3,1,NULL
41171,247,Savannah Sparrow,Passerculus sandwichensis,2,NULL,2,2,NULL
41172,247,Grasshopper Sparrow,Ammodramus savannarum,4,4,2,NULL,NULL
41173,247,Fox Sparrow,Passerella iliaca,NULL,NULL,NULL,3,NULL
41174,247,Song Sparrow,Melospiza melodia,4,NULL,4,5,NULL
41175,247,Swamp Sparrow,Melospiza georgiana,4,NULL,4,2,NULL
41176,247,White-throated Sparrow,Zonotrichia albicollis,5,NULL,4,5,NULL
41177,247,White-crowned Sparrow,Zonotrichia leucophrys,3,NULL,3,3,NULL
41178,247,Dark-eyed Junco,Junco hyemalis,5,NULL,5,5,NULL
41179,247,Northern Cardinal,Cardinalis cardinalis,5,5,5,5,NULL
41180,247,Rose-breasted Grosbeak,Pheucticus ludovicianus,4,NULL,4,NULL,NULL
41181,247,Blue Grosbeak,Passerina caerulea,2,2,2,NULL,NULL
41182,247,Indigo Bunting,Passerina cyanea,4,4,4,NULL,NULL
41183,247,Bobolink,Dolichonyx oryzivorus,4,NULL,3,NULL,NULL
41184,247,Red-winged Blackbird,Agelaius phoeniceus,2,2,2,3,NULL
41185,247,Eastern Meadowlark,Sturnella magna,2,2,2,3,NULL
41186,247,Rusty Blackbird,Euphagus carolinus,NULL,NULL,3,1,NULL
41187,247,Common Grackle,Quiscalus quiscula,2,2,2,3,NULL
41188,247,Brown-headed Cowbird,Molothrus ater,2,2,2,3,NULL
41189,247,Orchard Oriole,Icterus spurius,4,4,NULL,NULL,NULL
41190,247,Baltimore Oriole,Icterus galbula,2,NULL,4,NULL,NULL
41191,247,Purple Finch,Carpodacus purpureus,NULL,NULL,1,3,NULL
41192,247,House Finch,Carpodacus mexicanus,2,2,2,2,NULL
41193,247,Pine Siskin,Carduelis pinus,1,NULL,NULL,3,NULL
41194,247,American Goldfinch,Carduelis tristis,4,4,4,4,NULL
41195,247,House Sparrow,Passer domesticus,3,3,3,3,NULL
41196,248,Ruffed Grouse,Bonasa umbellus,4,4,4,4,NULL
41197,248,Wild Turkey,Meleagris gallopavo,5,5,5,5,NULL
41198,248,Northern Bobwhite,Colinus virginianus,2,2,2,NULL,NULL
41199,248,Double-crested Cormorant,Phalacrocorax auritus,3,NULL,3,NULL,NULL
41200,248,Great Blue Heron,Ardea herodias,3,NULL,3,NULL,NULL
41201,248,Black Vulture,Coragyps atratus,2,2,2,3,NULL
41202,248,Turkey Vulture,Cathartes aura,5,5,5,5,NULL
41203,248,Osprey,Pandion haliaetus,3,NULL,3,NULL,NULL
41204,248,Bald Eagle,Haliaeetus leucocephalus,3,NULL,3,NULL,NULL
41205,248,Northern Harrier,Circus cyaneus,NULL,NULL,3,NULL,NULL
41206,248,Sharp-shinned Hawk,Accipiter striatus,2,3,4,2,NULL
41207,248,Cooper's Hawk,Accipiter cooperii,4,2,4,2,NULL
41208,248,Red-shouldered Hawk,Buteo lineatus,2,NULL,2,2,NULL
41209,248,Broad-winged Hawk,Buteo platypterus,4,4,5,NULL,NULL
41210,248,Red-tailed Hawk,Buteo jamaicensis,5,5,5,4,NULL
41211,248,Golden Eagle,Aquila chrysaetos,1,NULL,1,1,NULL
41212,248,American Kestrel,Falco sparverius,2,3,4,3,NULL
41213,248,Merlin,Falco columbarius,3,NULL,3,NULL,NULL
41214,248,Peregrine Falcon,Falco peregrinus,3,3,2,NULL,NULL
41215,248,Killdeer,Charadrius vociferus,2,2,2,NULL,NULL
41216,248,Spotted Sandpiper,Actitis macularius,3,3,NULL,NULL,NULL
41217,248,Solitary Sandpiper,Tringa solitaria,3,3,NULL,NULL,NULL
41218,248,Mourning Dove,Zenaida macroura,5,5,5,5,NULL
41219,248,Yellow-billed Cuckoo,Coccyzus americanus,2,2,4,NULL,NULL
41220,248,Black-billed Cuckoo,Coccyzus erythropthalmus,3,3,3,NULL,NULL
41221,248,Eastern Screech-Owl,Megascops asio,4,4,4,4,NULL
41222,248,Great Horned Owl,Bubo virginianus,4,4,4,4,NULL
41223,248,Barred Owl,Strix varia,2,2,2,2,NULL
41224,248,Northern Saw-whet Owl,Aegolius acadicus,2,2,3,3,NULL
41225,248,Common Nighthawk,Chordeiles minor,2,2,4,NULL,NULL
41226,248,Chimney Swift,Chaetura pelagica,4,4,5,NULL,NULL
41227,248,Ruby-throated Hummingbird,Archilochus colubris,4,4,4,NULL,NULL
41228,248,Belted Kingfisher,Ceryle alcyon,3,3,3,NULL,NULL
41229,248,Red-headed Woodpecker,Melanerpes erythrocephalus,NULL,NULL,3,NULL,NULL
41230,248,Red-bellied Woodpecker,Melanerpes carolinus,5,5,5,5,NULL
41231,248,Yellow-bellied Sapsucker,Sphyrapicus varius,2,2,2,2,NULL
41232,248,Downy Woodpecker,Picoides pubescens,5,5,5,5,NULL
41233,248,Hairy Woodpecker,Picoides villosus,2,2,2,2,NULL
41234,248,Northern Flicker,Colaptes auratus,4,4,4,2,NULL
41235,248,Pileated Woodpecker,Dryocopus pileatus,2,2,2,2,NULL
41236,248,Eastern Wood-Pewee,Contopus virens,4,4,4,NULL,NULL
41237,248,Acadian Flycatcher,Empidonax virescens,4,4,4,NULL,NULL
41238,248,Eastern Phoebe,Sayornis phoebe,4,4,4,2,NULL
41239,248,Great Crested Flycatcher,Myiarchus crinitus,4,4,4,NULL,NULL
41240,248,Eastern Kingbird,Tyrannus tyrannus,3,3,3,NULL,NULL
41241,248,White-eyed Vireo,Vireo griseus,2,2,2,NULL,NULL
41242,248,Yellow-throated Vireo,Vireo flavifrons,4,4,4,NULL,NULL
41243,248,Blue-headed Vireo,Vireo solitarius,5,5,5,NULL,NULL
41244,248,Philadelphia Vireo,Vireo philadelphicus,1,NULL,3,NULL,NULL
41245,248,Red-eyed Vireo,Vireo olivaceus,5,5,5,NULL,NULL
41246,248,Blue Jay,Cyanocitta cristata,5,5,5,5,NULL
41247,248,American Crow,Corvus brachyrhynchos,5,5,5,5,NULL
41248,248,Common Raven,Corvus corax,4,4,4,4,NULL
41249,248,Tree Swallow,Tachycineta bicolor,5,5,2,NULL,NULL
41250,248,Northern Rough-winged Swallow,Stelgidopteryx serripennis,4,4,2,NULL,NULL
41251,248,Barn Swallow,Hirundo rustica,5,5,2,NULL,NULL
41252,248,Carolina Chickadee,Poecile carolinensis,5,5,5,5,NULL
41253,248,Tufted Titmouse,Baeolophus bicolor,5,5,5,5,NULL
41254,248,Red-breasted Nuthatch,Sitta canadensis,4,4,4,2,NULL
41255,248,White-breasted Nuthatch,Sitta carolinensis,4,4,4,4,NULL
41256,248,Brown Creeper,Certhia americana,2,2,2,2,NULL
41257,248,Carolina Wren,Thryothorus ludovicianus,5,5,5,4,NULL
41258,248,House Wren,Troglodytes aedon,4,4,4,NULL,NULL
41259,248,Winter Wren,Troglodytes troglodytes,4,4,4,2,NULL
41260,248,Golden-crowned Kinglet,Regulus satrapa,4,4,4,2,NULL
41261,248,Ruby-crowned Kinglet,Regulus calendula,4,NULL,4,4,NULL
41262,248,Blue-gray Gnatcatcher,Polioptila caerulea,4,4,2,NULL,NULL
41263,248,Eastern Bluebird,Sialia sialis,5,5,5,4,NULL
41264,248,Veery,Catharus fuscescens,4,4,4,NULL,NULL
41265,248,Gray-cheeked Thrush,Catharus minimus,3,NULL,3,NULL,NULL
41266,248,Swainson's Thrush,Catharus ustulatus,4,NULL,4,NULL,NULL
41267,248,Hermit Thrush,Catharus guttatus,4,2,4,4,NULL
41268,248,Wood Thrush,Hylocichla mustelina,5,5,5,NULL,NULL
41269,248,American Robin,Turdus migratorius,5,5,5,4,NULL
41270,248,Gray Catbird,Dumetella carolinensis,5,5,5,NULL,NULL
41271,248,Northern Mockingbird,Mimus polyglottos,5,5,5,5,NULL
41272,248,Brown Thrasher,Toxostoma rufum,4,4,4,4,NULL
41273,248,European Starling,Sturnus vulgaris,5,5,5,5,NULL
41274,248,American Pipit,Anthus rubescens,2,NULL,NULL,2,NULL
41275,248,Cedar Waxwing,Bombycilla cedrorum,4,4,4,2,NULL
41276,248,Blue-winged Warbler,Vermivora pinus,3,NULL,3,NULL,NULL
41277,248,Golden-winged Warbler,Vermivora chrysoptera,3,NULL,3,NULL,NULL
41278,248,Tennessee Warbler,Vermivora peregrina,2,NULL,4,NULL,NULL
41279,248,Orange-crowned Warbler,Vermivora celata,1,NULL,1,NULL,NULL
41280,248,Nashville Warbler,Vermivora ruficapilla,3,NULL,3,NULL,NULL
41281,248,Northern Parula,Parula americana,4,4,4,NULL,NULL
41282,248,Yellow Warbler,Dendroica petechia,2,NULL,2,NULL,NULL
41283,248,Chestnut-sided Warbler,Dendroica pensylvanica,4,4,4,NULL,NULL
41284,248,Magnolia Warbler,Dendroica magnolia,2,3,4,NULL,NULL
41285,248,Cape May Warbler,Dendroica tigrina,4,NULL,4,NULL,NULL
41286,248,Black-throated Blue Warbler,Dendroica caerulescens,4,4,4,NULL,NULL
41287,248,Yellow-rumped Warbler,Dendroica coronata,5,1,5,2,NULL
41288,248,Black-throated Green Warbler,Dendroica virens,4,4,4,NULL,NULL
41289,248,Blackburnian Warbler,Dendroica fusca,2,2,4,NULL,NULL
41290,248,Yellow-throated Warbler,Dendroica dominica,2,NULL,2,NULL,NULL
41291,248,Pine Warbler,Dendroica pinus,3,NULL,3,NULL,NULL
41292,248,Prairie Warbler,Dendroica discolor,2,3,2,NULL,NULL
41293,248,Palm Warbler,Dendroica palmarum,2,NULL,4,NULL,NULL
41294,248,Bay-breasted Warbler,Dendroica castanea,3,NULL,2,NULL,NULL
41295,248,Blackpoll Warbler,Dendroica striata,5,NULL,3,NULL,NULL
41296,248,Cerulean Warbler,Dendroica cerulea,3,NULL,NULL,NULL,NULL
41297,248,Black-and-white Warbler,Mniotilta varia,5,5,5,NULL,NULL
41298,248,American Redstart,Setophaga ruticilla,4,4,5,NULL,NULL
41299,248,Worm-eating Warbler,Helmitheros vermivorum,2,NULL,2,NULL,NULL
41300,248,Ovenbird,Seiurus aurocapilla,5,5,4,NULL,NULL
41301,248,Northern Waterthrush,Seiurus noveboracensis,3,NULL,3,NULL,NULL
41302,248,Louisiana Waterthrush,Seiurus motacilla,2,2,NULL,NULL,NULL
41303,248,Kentucky Warbler,Oporornis formosus,2,2,2,NULL,NULL
41304,248,Common Yellowthroat,Geothlypis trichas,5,5,5,NULL,NULL
41305,248,Hooded Warbler,Wilsonia citrina,5,5,5,NULL,NULL
41306,248,Wilson's Warbler,Wilsonia pusilla,1,NULL,1,NULL,NULL
41307,248,Canada Warbler,Wilsonia canadensis,4,4,2,NULL,NULL
41308,248,Yellow-breasted Chat,Icteria virens,2,3,2,NULL,NULL
41309,248,Scarlet Tanager,Piranga olivacea,4,4,5,NULL,NULL
41310,248,Eastern Towhee,Pipilo erythrophthalmus,4,4,4,4,NULL
41311,248,Chipping Sparrow,Spizella passerina,5,5,5,3,NULL
41312,248,Field Sparrow,Spizella pusilla,2,2,2,NULL,NULL
41313,248,Vesper Sparrow,Pooecetes gramineus,3,NULL,3,NULL,NULL
41314,248,Savannah Sparrow,Passerculus sandwichensis,2,NULL,2,NULL,NULL
41315,248,Fox Sparrow,Passerella iliaca,2,NULL,NULL,2,NULL
41316,248,Song Sparrow,Melospiza melodia,5,5,5,5,NULL
41317,248,Swamp Sparrow,Melospiza georgiana,2,NULL,2,NULL,NULL
41318,248,White-throated Sparrow,Zonotrichia albicollis,5,NULL,4,5,NULL
41319,248,White-crowned Sparrow,Zonotrichia leucophrys,NULL,NULL,3,NULL,NULL
41320,248,Dark-eyed Junco,Junco hyemalis,5,5,5,2,NULL
41321,248,Northern Cardinal,Cardinalis cardinalis,5,5,5,4,NULL
41322,248,Rose-breasted Grosbeak,Pheucticus ludovicianus,4,4,4,NULL,NULL
41323,248,Indigo Bunting,Passerina cyanea,4,5,5,NULL,NULL
41324,248,Red-winged Blackbird,Agelaius phoeniceus,2,2,2,NULL,NULL
41325,248,Eastern Meadowlark,Sturnella magna,2,2,2,NULL,NULL
41326,248,Rusty Blackbird,Euphagus carolinus,3,NULL,3,3,NULL
41327,248,Common Grackle,Quiscalus quiscula,5,5,3,NULL,NULL
41328,248,Brown-headed Cowbird,Molothrus ater,4,4,4,2,NULL
41329,248,Orchard Oriole,Icterus spurius,2,3,NULL,NULL,NULL
41330,248,Baltimore Oriole,Icterus galbula,2,NULL,4,NULL,NULL
41331,248,Purple Finch,Carpodacus purpureus,3,NULL,1,2,NULL
41332,248,House Finch,Carpodacus mexicanus,2,2,2,2,NULL
41333,248,Red Crossbill,Loxia curvirostra,2,2,2,2,NULL
41334,248,Pine Siskin,Carduelis pinus,2,2,2,2,NULL
41335,248,American Goldfinch,Carduelis tristis,5,4,5,5,NULL
41336,248,House Sparrow,Passer domesticus,3,3,3,3,NULL
41337,249,Canada Goose,Branta canadensis,2,2,2,2,NULL
41338,249,Wood Duck,Aix sponsa,4,4,4,2,NULL
41339,249,Gadwall,Anas strepera,3,NULL,3,3,NULL
41340,249,American Black Duck,Anas rubripes,3,NULL,3,3,NULL
41341,249,Mallard,Anas platyrhynchos,5,5,5,5,NULL
41342,249,Blue-winged Teal,Anas discors,2,NULL,2,NULL,NULL
41343,249,Green-winged Teal,Anas crecca,2,NULL,2,NULL,NULL
41344,249,Ring-necked Duck,Aythya collaris,2,NULL,2,2,NULL
41345,249,Lesser Scaup,Aythya affinis,2,NULL,2,2,NULL
41346,249,Bufflehead,Bucephala albeola,3,NULL,NULL,3,NULL
41347,249,Hooded Merganser,Lophodytes cucullatus,2,NULL,2,2,NULL
41348,249,Red-breasted Merganser,Mergus serrator,2,NULL,NULL,3,NULL
41349,249,Ruddy Duck,Oxyura jamaicensis,3,NULL,3,3,NULL
41350,249,Ruffed Grouse,Bonasa umbellus,4,4,4,4,NULL
41351,249,Wild Turkey,Meleagris gallopavo,5,5,5,5,NULL
41352,249,Northern Bobwhite,Colinus virginianus,2,2,2,NULL,NULL
41353,249,Common Loon,Gavia immer,2,NULL,2,3,NULL
41354,249,Pied-billed Grebe,Podilymbus podiceps,4,NULL,4,2,NULL
41355,249,Double-crested Cormorant,Phalacrocorax auritus,3,NULL,3,NULL,NULL
41356,249,American Bittern,Botaurus lentiginosus,3,NULL,3,NULL,NULL
41357,249,Great Blue Heron,Ardea herodias,2,2,2,NULL,NULL
41358,249,Green Heron,Butorides virescens,4,4,2,NULL,NULL
41359,249,Black Vulture,Coragyps atratus,2,2,2,3,NULL
41360,249,Turkey Vulture,Cathartes aura,5,5,5,5,NULL
41361,249,Osprey,Pandion haliaetus,4,2,2,NULL,NULL
41362,249,Bald Eagle,Haliaeetus leucocephalus,3,NULL,3,NULL,NULL
41363,249,Northern Harrier,Circus cyaneus,NULL,NULL,3,NULL,NULL
41364,249,Sharp-shinned Hawk,Accipiter striatus,2,3,4,2,NULL
41365,249,Cooper's Hawk,Accipiter cooperii,4,2,4,2,NULL
41366,249,Red-shouldered Hawk,Buteo lineatus,2,2,2,2,NULL
41367,249,Broad-winged Hawk,Buteo platypterus,4,4,5,NULL,NULL
41368,249,Red-tailed Hawk,Buteo jamaicensis,5,5,5,4,NULL
41369,249,American Kestrel,Falco sparverius,2,NULL,4,NULL,NULL
41370,249,American Coot,Fulica americana,3,NULL,3,NULL,NULL
41371,249,Killdeer,Charadrius vociferus,2,2,2,NULL,NULL
41372,249,Spotted Sandpiper,Actitis macularius,5,4,2,NULL,NULL
41373,249,Solitary Sandpiper,Tringa solitaria,4,4,NULL,NULL,NULL
41374,249,Greater Yellowlegs,Tringa melanoleuca,3,3,NULL,NULL,NULL
41375,249,Lesser Yellowlegs,Tringa flavipes,3,3,NULL,NULL,NULL
41376,249,Least Sandpiper,Calidris minutilla,3,3,NULL,NULL,NULL
41377,249,American Woodcock,Scolopax minor,2,2,2,NULL,NULL
41378,249,Ring-billed Gull,Larus delawarensis,2,NULL,2,3,NULL
41379,249,Caspian Tern,Hydroprogne caspia,3,NULL,3,NULL,NULL
41380,249,Rock Pigeon,Columba livia,2,2,2,2,NULL
41381,249,Mourning Dove,Zenaida macroura,5,5,5,5,NULL
41382,249,Yellow-billed Cuckoo,Coccyzus americanus,2,2,4,NULL,NULL
41383,249,Black-billed Cuckoo,Coccyzus erythropthalmus,3,NULL,3,NULL,NULL
41384,249,Eastern Screech-Owl,Megascops asio,4,4,4,4,NULL
41385,249,Great Horned Owl,Bubo virginianus,4,4,4,4,NULL
41386,249,Barred Owl,Strix varia,2,2,2,2,NULL
41387,249,Common Nighthawk,Chordeiles minor,2,2,4,NULL,NULL
41388,249,Chimney Swift,Chaetura pelagica,4,4,5,NULL,NULL
41389,249,Ruby-throated Hummingbird,Archilochus colubris,4,4,4,NULL,NULL
41390,249,Belted Kingfisher,Ceryle alcyon,4,4,2,NULL,NULL
41391,249,Red-headed Woodpecker,Melanerpes erythrocephalus,NULL,NULL,3,NULL,NULL
41392,249,Red-bellied Woodpecker,Melanerpes carolinus,5,5,5,5,NULL
41393,249,Yellow-bellied Sapsucker,Sphyrapicus varius,2,2,2,2,NULL
41394,249,Downy Woodpecker,Picoides pubescens,5,5,5,5,NULL
41395,249,Hairy Woodpecker,Picoides villosus,2,2,2,2,NULL
41396,249,Northern Flicker,Colaptes auratus,4,4,4,2,NULL
41397,249,Pileated Woodpecker,Dryocopus pileatus,2,2,2,2,NULL
41398,249,Eastern Wood-Pewee,Contopus virens,4,4,4,NULL,NULL
41399,249,Acadian Flycatcher,Empidonax virescens,4,4,4,NULL,NULL
41400,249,Alder Flycatcher,Empidonax alnorum,3,3,NULL,NULL,NULL
41401,249,Eastern Phoebe,Sayornis phoebe,4,4,4,2,NULL
41402,249,Great Crested Flycatcher,Myiarchus crinitus,4,4,4,NULL,NULL
41403,249,Eastern Kingbird,Tyrannus tyrannus,2,2,3,NULL,NULL
41404,249,White-eyed Vireo,Vireo griseus,2,2,2,NULL,NULL
41405,249,Yellow-throated Vireo,Vireo flavifrons,4,4,4,NULL,NULL
41406,249,Blue-headed Vireo,Vireo solitarius,5,5,5,NULL,NULL
41407,249,Philadelphia Vireo,Vireo philadelphicus,1,NULL,3,NULL,NULL
41408,249,Red-eyed Vireo,Vireo olivaceus,5,5,5,NULL,NULL
41409,249,Blue Jay,Cyanocitta cristata,5,5,5,5,NULL
41410,249,American Crow,Corvus brachyrhynchos,5,5,5,5,NULL
41411,249,Common Raven,Corvus corax,2,2,2,2,NULL
41412,249,Tree Swallow,Tachycineta bicolor,5,5,2,NULL,NULL
41413,249,Northern Rough-winged Swallow,Stelgidopteryx serripennis,4,4,2,NULL,NULL
41414,249,Barn Swallow,Hirundo rustica,5,5,2,NULL,NULL
41415,249,Carolina Chickadee,Poecile carolinensis,5,5,5,5,NULL
41416,249,Tufted Titmouse,Baeolophus bicolor,5,5,5,5,NULL
41417,249,Red-breasted Nuthatch,Sitta canadensis,4,4,4,4,NULL
41418,249,White-breasted Nuthatch,Sitta carolinensis,4,4,4,4,NULL
41419,249,Brown Creeper,Certhia americana,2,NULL,2,2,NULL
41420,249,Carolina Wren,Thryothorus ludovicianus,5,5,5,4,NULL
41421,249,House Wren,Troglodytes aedon,4,4,4,NULL,NULL
41422,249,Winter Wren,Troglodytes troglodytes,4,NULL,4,2,NULL
41423,249,Golden-crowned Kinglet,Regulus satrapa,4,4,4,2,NULL
41424,249,Ruby-crowned Kinglet,Regulus calendula,4,NULL,4,4,NULL
41425,249,Blue-gray Gnatcatcher,Polioptila caerulea,4,4,2,NULL,NULL
41426,249,Eastern Bluebird,Sialia sialis,5,5,5,4,NULL
41427,249,Veery,Catharus fuscescens,4,4,4,NULL,NULL
41428,249,Gray-cheeked Thrush,Catharus minimus,3,NULL,3,NULL,NULL
41429,249,Swainson's Thrush,Catharus ustulatus,4,NULL,4,NULL,NULL
41430,249,Hermit Thrush,Catharus guttatus,4,NULL,4,4,NULL
41431,249,Wood Thrush,Hylocichla mustelina,5,5,5,NULL,NULL
41432,249,American Robin,Turdus migratorius,5,5,5,4,NULL
41433,249,Gray Catbird,Dumetella carolinensis,5,5,5,NULL,NULL
41434,249,Northern Mockingbird,Mimus polyglottos,5,5,5,5,NULL
41435,249,Brown Thrasher,Toxostoma rufum,4,4,4,4,NULL
41436,249,European Starling,Sturnus vulgaris,5,5,5,5,NULL
41437,249,American Pipit,Anthus rubescens,2,NULL,NULL,2,NULL
41438,249,Cedar Waxwing,Bombycilla cedrorum,4,4,4,2,NULL
41439,249,Blue-winged Warbler,Vermivora pinus,3,NULL,3,NULL,NULL
41440,249,Golden-winged Warbler,Vermivora chrysoptera,3,NULL,3,NULL,NULL
41441,249,Tennessee Warbler,Vermivora peregrina,2,NULL,4,NULL,NULL
41442,249,Orange-crowned Warbler,Vermivora celata,1,NULL,1,NULL,NULL
41443,249,Nashville Warbler,Vermivora ruficapilla,3,NULL,3,NULL,NULL
41444,249,Northern Parula,Parula americana,4,4,4,NULL,NULL
41445,249,Yellow Warbler,Dendroica petechia,2,NULL,2,NULL,NULL
41446,249,Chestnut-sided Warbler,Dendroica pensylvanica,5,5,5,NULL,NULL
41447,249,Magnolia Warbler,Dendroica magnolia,2,NULL,4,NULL,NULL
41448,249,Cape May Warbler,Dendroica tigrina,4,NULL,4,NULL,NULL
41449,249,Black-throated Blue Warbler,Dendroica caerulescens,4,4,4,NULL,NULL
41450,249,Yellow-rumped Warbler,Dendroica coronata,5,NULL,5,2,NULL
41451,249,Black-throated Green Warbler,Dendroica virens,4,4,4,NULL,NULL
41452,249,Blackburnian Warbler,Dendroica fusca,2,2,4,NULL,NULL
41453,249,Yellow-throated Warbler,Dendroica dominica,2,NULL,2,NULL,NULL
41454,249,Pine Warbler,Dendroica pinus,3,NULL,3,NULL,NULL
41455,249,Prairie Warbler,Dendroica discolor,2,NULL,2,NULL,NULL
41456,249,Palm Warbler,Dendroica palmarum,2,NULL,4,NULL,NULL
41457,249,Bay-breasted Warbler,Dendroica castanea,3,NULL,2,NULL,NULL
41458,249,Blackpoll Warbler,Dendroica striata,5,NULL,3,NULL,NULL
41459,249,Black-and-white Warbler,Mniotilta varia,5,5,5,NULL,NULL
41460,249,American Redstart,Setophaga ruticilla,4,4,5,NULL,NULL
41461,249,Worm-eating Warbler,Helmitheros vermivorum,2,NULL,2,NULL,NULL
41462,249,Ovenbird,Seiurus aurocapilla,5,5,4,NULL,NULL
41463,249,Northern Waterthrush,Seiurus noveboracensis,3,NULL,3,NULL,NULL
41464,249,Louisiana Waterthrush,Seiurus motacilla,2,2,NULL,NULL,NULL
41465,249,Kentucky Warbler,Oporornis formosus,2,2,2,NULL,NULL
41466,249,Common Yellowthroat,Geothlypis trichas,5,5,5,NULL,NULL
41467,249,Hooded Warbler,Wilsonia citrina,5,5,5,NULL,NULL
41468,249,Wilson's Warbler,Wilsonia pusilla,1,NULL,1,NULL,NULL
41469,249,Canada Warbler,Wilsonia canadensis,4,4,2,NULL,NULL
41470,249,Yellow-breasted Chat,Icteria virens,2,3,2,NULL,NULL
41471,249,Scarlet Tanager,Piranga olivacea,4,4,5,NULL,NULL
41472,249,Eastern Towhee,Pipilo erythrophthalmus,4,4,4,4,NULL
41473,249,Chipping Sparrow,Spizella passerina,5,5,5,3,NULL
41474,249,Field Sparrow,Spizella pusilla,2,2,2,NULL,NULL
41475,249,Vesper Sparrow,Pooecetes gramineus,3,NULL,3,NULL,NULL
41476,249,Savannah Sparrow,Passerculus sandwichensis,2,NULL,2,NULL,NULL
41477,249,Fox Sparrow,Passerella iliaca,2,NULL,NULL,2,NULL
41478,249,Song Sparrow,Melospiza melodia,5,5,5,5,NULL
41479,249,Lincoln's Sparrow,Melospiza lincolnii,NULL,NULL,1,NULL,NULL
41480,249,Swamp Sparrow,Melospiza georgiana,2,NULL,2,NULL,NULL
41481,249,White-throated Sparrow,Zonotrichia albicollis,5,NULL,4,5,NULL
41482,249,White-crowned Sparrow,Zonotrichia leucophrys,NULL,NULL,3,NULL,NULL
41483,249,Dark-eyed Junco,Junco hyemalis,5,5,5,2,NULL
41484,249,Northern Cardinal,Cardinalis cardinalis,5,5,5,4,NULL
41485,249,Rose-breasted Grosbeak,Pheucticus ludovicianus,4,4,4,NULL,NULL
41486,249,Indigo Bunting,Passerina cyanea,4,5,5,NULL,NULL
41487,249,Red-winged Blackbird,Agelaius phoeniceus,2,2,2,NULL,NULL
41488,249,Eastern Meadowlark,Sturnella magna,2,2,2,NULL,NULL
41489,249,Rusty Blackbird,Euphagus carolinus,3,NULL,3,3,NULL
41490,249,Common Grackle,Quiscalus quiscula,5,5,3,NULL,NULL
41491,249,Brown-headed Cowbird,Molothrus ater,4,4,4,2,NULL
41492,249,Baltimore Oriole,Icterus galbula,2,NULL,4,NULL,NULL
41493,249,Purple Finch,Carpodacus purpureus,3,NULL,1,2,NULL
41494,249,House Finch,Carpodacus mexicanus,2,2,2,2,NULL
41495,249,Red Crossbill,Loxia curvirostra,3,3,3,3,NULL
41496,249,Pine Siskin,Carduelis pinus,3,NULL,3,3,NULL
41497,249,American Goldfinch,Carduelis tristis,5,5,5,5,NULL
41498,249,House Sparrow,Passer domesticus,3,3,3,3,NULL
41499,250,Canada Goose,Branta canadensis,5,5,5,2,NULL
41500,250,Wood Duck,Aix sponsa,5,5,5,2,NULL
41501,250,Gadwall,Anas strepera,3,NULL,3,3,NULL
41502,250,American Black Duck,Anas rubripes,3,NULL,3,3,NULL
41503,250,Mallard,Anas platyrhynchos,5,5,5,5,NULL
41504,250,Blue-winged Teal,Anas discors,2,NULL,2,NULL,NULL
41505,250,Green-winged Teal,Anas crecca,2,NULL,2,NULL,NULL
41506,250,Ring-necked Duck,Aythya collaris,2,NULL,2,2,NULL
41507,250,Lesser Scaup,Aythya affinis,2,NULL,2,2,NULL
41508,250,Bufflehead,Bucephala albeola,3,NULL,NULL,3,NULL
41509,250,Hooded Merganser,Lophodytes cucullatus,2,NULL,2,2,NULL
41510,250,Red-breasted Merganser,Mergus serrator,2,NULL,NULL,3,NULL
41511,250,Ruddy Duck,Oxyura jamaicensis,3,NULL,3,3,NULL
41512,250,Ruffed Grouse,Bonasa umbellus,4,4,4,4,NULL
41513,250,Wild Turkey,Meleagris gallopavo,5,5,5,5,NULL
41514,250,Northern Bobwhite,Colinus virginianus,2,2,2,NULL,NULL
41515,250,Common Loon,Gavia immer,3,NULL,3,NULL,NULL
41516,250,Pied-billed Grebe,Podilymbus podiceps,4,NULL,4,2,NULL
41517,250,Double-crested Cormorant,Phalacrocorax auritus,3,NULL,3,NULL,NULL
41518,250,Great Blue Heron,Ardea herodias,2,2,2,NULL,NULL
41519,250,Green Heron,Butorides virescens,4,4,2,NULL,NULL
41520,250,Black Vulture,Coragyps atratus,2,2,2,3,NULL
41521,250,Turkey Vulture,Cathartes aura,5,5,5,5,NULL
41522,250,Osprey,Pandion haliaetus,4,3,2,NULL,NULL
41523,250,Bald Eagle,Haliaeetus leucocephalus,3,NULL,3,NULL,NULL
41524,250,Northern Harrier,Circus cyaneus,NULL,NULL,3,NULL,NULL
41525,250,Sharp-shinned Hawk,Accipiter striatus,2,3,4,2,NULL
41526,250,Cooper's Hawk,Accipiter cooperii,4,2,4,2,NULL
41527,250,Red-shouldered Hawk,Buteo lineatus,2,2,2,2,NULL
41528,250,Broad-winged Hawk,Buteo platypterus,4,4,5,NULL,NULL
41529,250,Red-tailed Hawk,Buteo jamaicensis,5,5,5,4,NULL
41530,250,American Kestrel,Falco sparverius,2,NULL,4,NULL,NULL
41531,250,American Coot,Fulica americana,2,NULL,2,NULL,NULL
41532,250,Killdeer,Charadrius vociferus,4,4,4,NULL,NULL
